event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Münster City Run;Running;05.07.2026;Münster;Germany;Münster, Germany;51.9625101;7.6251879;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.lsf-muenster.de/eigene-veranstaltungen/city-run/;running.life discovery, official target URL, source: https://running.life/de/termine/munster-city-run;https://running.life/de/termine/munster-city-run;registration_open;;;2026-06-17;;;
InSchildesche Lauf - Bielefeld;Running;05.07.2026;Bielefeld;Germany;Bielefeld, Germany;52.0191005;8.531007;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://inschildesche.de/inschildeschelauf/;running.life discovery, official target URL, source: https://running.life/de/termine/inschildesche-lauf;https://running.life/de/termine/inschildesche-lauf;registration_open;;;2026-06-17;;;
Rund um die Veste Coburg;Running;05.07.2026;Coburg;Germany;Coburg, Germany;50.2582226;10.964561;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://vestelauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/rund-um-die-veste-coburg;https://running.life/de/termine/rund-um-die-veste-coburg;registration_open;;;2026-06-17;;;
Berlin Running Festival Half Marathon;Running;05.07.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;5 km, 10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.runthrough.co.uk/event/runthrough-europe-berlin-running-festival-july-2026;running.life discovery, official target URL, source: https://running.life/de/termine/berlin-running-festival-half-marathon;https://running.life/de/termine/berlin-running-festival-half-marathon;unclear;;;2026-06-17;;;
Dorfener Stadtlauf;Running;05.07.2026;Dorfen;Germany;Dorfen, Germany;48.272779;12.1505507;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.foerderkreis-dorfen.de/aktionen/stadtlauf-dorfen;running.life discovery, official target URL, source: https://running.life/de/termine/dorfener-stadtlauf;https://running.life/de/termine/dorfener-stadtlauf;registration_open;;;2026-06-17;;;
SportScheck Run München;Running;05.07.2026;München;Germany;München, Germany;48.1371079;11.5753822;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sportscheck.com/run-muenchen.html;running.life discovery, official target URL, source: https://running.life/de/termine/sportscheck-run-munchen;https://running.life/de/termine/sportscheck-run-munchen;sold_out;;;2026-06-17;;;
SVE-Steinwiesenlauf - Ellerbek;Running;05.07.2026;Ellerbek;Germany;Ellerbek, Germany;53.6469204;9.8934837;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://lauftreff.sve-hamburg.de/6-steinwiesenlauf-ausschreibung/;running.life discovery, official target URL, source: https://running.life/de/termine/sve-steinwiesenlauf;https://running.life/de/termine/sve-steinwiesenlauf;registration_open;;;2026-06-17;;;
Rats-Run - Möckmühl;Running;05.07.2026;Möckmühl;Germany;Möckmühl, Germany;49.3233013;9.3611411;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://v2.rats-runners.de/moeckmuehl-event/;running.life discovery, official target URL, source: https://running.life/de/termine/rats-run-mockmuhl;https://running.life/de/termine/rats-run-mockmuhl;registration_open;;;2026-06-17;;;
Lauf um die Lautersburg - Querfurt;Running;05.07.2026;Querfurt;Germany;Querfurt, Germany;51.378707;11.5974078;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://zpn-timing.de/uploads/ausschreibungen/2026/AusschreibungLaufLautersburg.pdf;running.life discovery, official target URL, source: https://running.life/de/termine/lauf-um-die-lautersburg;https://running.life/de/termine/lauf-um-die-lautersburg;registration_open;;;2026-06-17;;;
Brochterbecker Berg-Ultramarathon - Tecklenburg;Ultramarathon;05.07.2026;Tecklenburg;Germany;Tecklenburg, Germany;52.2202557;7.8134148;10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/401711/;running.life discovery, official target URL, source: https://running.life/de/termine/brochterbecker-berg-ultramarathon;https://running.life/de/termine/brochterbecker-berg-ultramarathon;registration_open;;;2026-06-17;;;
Phoenix-Halbmarathon - Phoenix-See;Running;05.07.2026;Phoenix-See;Germany;Phoenix-See, Germany;51.4893326;7.5141345;Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/381220/;running.life discovery, official target URL, source: https://running.life/de/termine/phoenix-halbmarathon;https://running.life/de/termine/phoenix-halbmarathon;registration_open;;;2026-06-17;;;
Breiholzer Sportwochenlauf;Running;07.07.2026;Breiholz;Germany;Breiholz, Germany;54.2074035;9.5236154;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/389188/;running.life discovery, official target URL, source: https://running.life/de/termine/breiholzer-sportwochenlauf;https://running.life/de/termine/breiholzer-sportwochenlauf;registration_open;;;2026-06-17;;;
After Work Run - SG Niederwangen - Wangen im Allgäu;Running;07.07.2026;Wangen im Allgäu;Germany;Wangen im Allgäu, Germany;47.6883491;9.8111703;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sg-niederwangen.de/events/after-work-run/;running.life discovery, official target URL, source: https://running.life/de/termine/after-work-run-sg-niederwangen/2026-07-07;https://running.life/de/termine/after-work-run-sg-niederwangen/2026-07-07;registration_open;;;2026-06-17;;;
Sparkassenlauf Freising;Running;08.07.2026;Freising;Germany;Freising, Germany;48.4008273;11.7439565;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://freising.run/sparkassen-lauf/;running.life discovery, official target URL, source: https://running.life/de/termine/sparkassenlauf-freising;https://running.life/de/termine/sparkassenlauf-freising;registration_open;;;2026-06-17;;;
Bieg bez Granic - Frankfurt (Oder);Running;08.07.2026;Frankfurt (Oder);Germany;Frankfurt (Oder), Germany;52.3412273;14.549452;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://panel.maratonczykpomiarczasu.pl/bieg-bez-granic;running.life discovery, official target URL, source: https://running.life/de/termine/bieg-bez-granic-frankfurt-oder;https://running.life/de/termine/bieg-bez-granic-frankfurt-oder;registration_open;;;2026-06-17;;;
Hüggel-Marathon - Hasbergen;Running;08.07.2026;Hasbergen;Germany;Hasbergen, Germany;52.2414052;7.9625883;Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/401727/;running.life discovery, official target URL, source: https://running.life/de/termine/huggel-marathon/2026-07-08;https://running.life/de/termine/huggel-marathon/2026-07-08;registration_open;;;2026-06-17;;;
Lauf um den Wolfsberg - Ochsenburg;Running;09.07.2026;Ochsenburg;Germany;Ochsenburg, Germany;49.0749176;8.8946844;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.zeitgemaess.info/event.php?ACCESSCODE=202607092;running.life discovery, official target URL, source: https://running.life/de/termine/lauf-um-den-wolfsberg;https://running.life/de/termine/lauf-um-den-wolfsberg;registration_open;;;2026-06-17;;;
Altstadtlauf Köln;Running;10.07.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.altstadtlauf-koeln.de;running.life discovery, official target URL, source: https://running.life/de/termine/altstadtlauf-koln;https://running.life/de/termine/altstadtlauf-koln;registration_open;;;2026-06-17;;;
Bahnstadtlauf Heidelberg;Running;11.07.2026;Heidelberg;Germany;Heidelberg, Germany;49.4093582;8.694724;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://heidelberger-tv.de/bahnstadtlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/bahnstadtlauf-heidelberg;https://running.life/de/termine/bahnstadtlauf-heidelberg;registration_open;;;2026-06-17;;;
Taubertaltrail - Rothenburg ob der Tauber;Ultramarathon;11.07.2026;Rothenburg ob der Tauber;Germany;Rothenburg ob der Tauber, Germany;49.3658042;10.1629182;5 km, 60 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.taubertal-trail.de/;running.life discovery, official target URL, source: https://running.life/de/termine/taubertaltrail;https://running.life/de/termine/taubertaltrail;registration_open;;;2026-06-17;;;
Bad Buchauer Stadtlauf mit Federseehalbmarathon;Running;11.07.2026;Bad Buchau;Germany;Bad Buchau, Germany;48.0655836;9.6097541;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.svbadbuchau.de/stadtlauf/stadtlauf-2026/;running.life discovery, official target URL, source: https://running.life/de/termine/bad-buchauer-stadtlauf-mit-federseehalbmarathon;https://running.life/de/termine/bad-buchauer-stadtlauf-mit-federseehalbmarathon;registration_open;;;2026-06-17;;;
WertachXrun - Schwabmünchen;Running;11.07.2026;Schwabmünchen;Germany;Schwabmünchen, Germany;48.1805562;10.7578121;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.time2run.org/events/7-time2run-wertachxrun-in-schwabmuenchen/;running.life discovery, official target URL, source: https://running.life/de/termine/wertachxrun-in-schwabmunchen;https://running.life/de/termine/wertachxrun-in-schwabmunchen;registration_open;;;2026-06-17;;;
Lauf10 - Wolnzach;Running;11.07.2026;Wolnzach;Germany;Wolnzach, Germany;48.603;11.6269977;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.wolnzach-blog.de/category/lauf10/;running.life discovery, official target URL, source: https://running.life/de/termine/lauf10;https://running.life/de/termine/lauf10;registration_open;;;2026-06-17;;;
Lüner Lippeauen - Ultra - Lünen;Ultramarathon;11.07.2026;Lünen;Germany;Lünen, Germany;51.6142482;7.5228088;Marathon, 50 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/379385/;running.life discovery, official target URL, source: https://running.life/de/termine/luner-lippeauen-ultra;https://running.life/de/termine/luner-lippeauen-ultra;registration_open;;;2026-06-17;;;
Alb-Run - Heroldstatt;Ultramarathon;11.07.2026;Heroldstatt;Germany;Heroldstatt, Germany;48.4426749;9.6599683;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://alb-run.de/;running.life discovery, official target URL, source: https://running.life/de/termine/alb-run;https://running.life/de/termine/alb-run;registration_open;;;2026-06-17;;;
RP-Ultralauf 3-Türme-Lauf - Bad Münder am Deister;Ultramarathon;11.07.2026;Bad Münder am Deister;Germany;Bad Münder am Deister, Germany;52.1952894;9.4633959;60 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://running-paule.de/26-rp-ultralauf/;running.life discovery, official target URL, source: https://running.life/de/termine/rp-ultralauf-3-turme-lauf;https://running.life/de/termine/rp-ultralauf-3-turme-lauf;registration_open;;;2026-06-17;;;
Rhön-Grabfeld-Cup – Hausen - Fladungen;Running;11.07.2026;Fladungen;Germany;Fladungen, Germany;50.5210371;10.1458492;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://rhoengrabfeldcup.de/event/hausen/;running.life discovery, official target URL, source: https://running.life/de/termine/rhon-grabfeld-cup-hausen;https://running.life/de/termine/rhon-grabfeld-cup-hausen;registration_open;;;2026-06-17;;;
Tanzenhaider-Weiherlauf - Oberreichenbach;Running;11.07.2026;Oberreichenbach;Germany;Oberreichenbach, Germany;48.7341559;8.6635903;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sc-oberreichenbach.de/weiherlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/tanzenhaider-weiherlauf;https://running.life/de/termine/tanzenhaider-weiherlauf;registration_open;;;2026-06-17;;;
