event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Marathon Nacht Rostock;Running;01.08.2026;Rostock;Germany;Rostock, Germany;;;Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.rostocker-marathon-nacht.com;running.life discovery, official target URL, source: https://running.life/de/termine/marathon-nacht-rostock;https://running.life/de/termine/marathon-nacht-rostock;registration_open;;;2026-06-17;;;
Berlin City Night;Running;01.08.2026;Berlin;Germany;Berlin, Germany;;;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.berlin-citynight.de/;running.life discovery, official target URL, source: https://running.life/de/termine/berlin-city-night;https://running.life/de/termine/berlin-city-night;registration_open;;;2026-06-17;;;
SWE Halbmarathon Ettlingen;Running;01.08.2026;Ettlingen;Germany;Ettlingen, Germany;;;Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://ssv-ettlingen.de/swe-halbmarathon-ettlingen/;running.life discovery, official target URL, source: https://running.life/de/termine/swe-halbmarathon-ettlingen;https://running.life/de/termine/swe-halbmarathon-ettlingen;registration_open;;;2026-06-17;;;
Die 10 km von Dürwiß - Eschweiler;Running;01.08.2026;Eschweiler;Germany;Eschweiler, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sv-germania-duerwiss.de/die-10-km-von-d%C3%BCrwi%C3%9F/;running.life discovery, official target URL, source: https://running.life/de/termine/die-10-km-von-durwiss;https://running.life/de/termine/die-10-km-von-durwiss;registration_open;;;2026-06-17;;;
Laggenbecker Freibad Triathlon - Ibbenbüren;Triathlon;01.08.2026;Ibbenbüren;Germany;Ibbenbüren, Germany;;;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.laufen-os.de/wettkaempfe/17-laggenbecker-freibad-triathlon-2026;running.life discovery, official target URL, source: https://running.life/de/termine/laggenbecker-freibad-triathlon;https://running.life/de/termine/laggenbecker-freibad-triathlon;unclear;;;2026-06-17;;;
Schwindegger Schlosslauf;Running;01.08.2026;Schwindegg;Germany;Schwindegg, Germany;;;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://laufsport.sv-schwindegg.de/schlosslauf/;running.life discovery, official target URL, source: https://running.life/de/termine/schwindegger-schlosslauf;https://running.life/de/termine/schwindegger-schlosslauf;registration_open;;;2026-06-17;;;
Mehrstetter Crosslauf - Mehrstetten;Running;01.08.2026;Mehrstetten;Germany;Mehrstetten, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.wsv-mehrstetten.de/index.php/wsv-veranstaltungen/crosslauf;running.life discovery, official target URL, source: https://running.life/de/termine/mehrstetter-crosslauf;https://running.life/de/termine/mehrstetter-crosslauf;registration_open;;;2026-06-17;;;
Velburger Burgberglauf;Running;01.08.2026;Velburg;Germany;Velburg, Germany;;;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://tv-velburg.de/hp957/Burgberglauf.htm;running.life discovery, official target URL, source: https://running.life/de/termine/velburger-burgberglauf;https://running.life/de/termine/velburger-burgberglauf;registration_open;;;2026-06-17;;;
Ottonenlauf - Quedlinburg;Ultramarathon;01.08.2026;Quedlinburg;Germany;Quedlinburg, Germany;;;10 km, Marathon, 69 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.ottonenlauf.info/;running.life discovery, official target URL, source: https://running.life/de/termine/ottonenlauf;https://running.life/de/termine/ottonenlauf;unclear;;;2026-06-17;;;
Nordkirchener Halbmarathon;Running;02.08.2026;Nordkirchen;Germany;Nordkirchen, Germany;;;10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://fc-nordkirchen.de/halbmarathon/;running.life discovery, official target URL, source: https://running.life/de/termine/nordkirchener-halbmarathon;https://running.life/de/termine/nordkirchener-halbmarathon;registration_open;;;2026-06-17;;;
Rats-Run - Auhausen;Running;02.08.2026;Auhausen;Germany;Auhausen, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://v2.rats-runners.de/auhausen/;running.life discovery, official target URL, source: https://running.life/de/termine/rats-run-auhausen;https://running.life/de/termine/rats-run-auhausen;unclear;;;2026-06-17;;;
Kapellenlauf Vorra;Running;02.08.2026;Vorra;Germany;Vorra, Germany;;;10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.laufclub-vorra.de;running.life discovery, official target URL, source: https://running.life/de/termine/kapellenlauf-vorra;https://running.life/de/termine/kapellenlauf-vorra;registration_open;;;2026-06-17;;;
Volkslauf Rund Um Wellen - Beverstedt;Running;02.08.2026;Beverstedt;Germany;Beverstedt, Germany;;;5 km, 10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/389514/;running.life discovery, official target URL, source: https://running.life/de/termine/volkslauf-rund-um-wellen;https://running.life/de/termine/volkslauf-rund-um-wellen;registration_open;;;2026-06-17;;;
Frankfurt City Triathlon - Frankfurt am Main;Triathlon;02.08.2026;Frankfurt am Main;Germany;Frankfurt am Main, Germany;;;Middle Distance Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.frankfurt-city-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/frankfurt-city-triathlon;https://running.life/de/termine/frankfurt-city-triathlon;registration_open;;;2026-06-17;;;
Kamener Sparkassentriathlon;Triathlon;02.08.2026;Kamen;Germany;Kamen, Germany;;;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://kamen-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/kamener-sparkassentriathlon;https://running.life/de/termine/kamener-sparkassentriathlon;registration_open;;;2026-06-17;;;
