event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Kananoher FortyFive Ultramarathon - Langenhagen;Ultramarathon;29.08.2026;Langenhagen;Germany;Langenhagen, Germany;52.443118;9.738994;5 km, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/401918/;running.life discovery, official target URL, source: https://running.life/de/termine/kananoher-fortyfive-ultramarathon;https://running.life/de/termine/kananoher-fortyfive-ultramarathon;registration_open;;;2026-06-18;;;
Limlauf Kirkel;Running;29.08.2026;Kirkel;Germany;Kirkel, Germany;49.2833031;7.2333295;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://tv-limbach.de/limlauf;running.life discovery, official target URL, source: https://running.life/de/termine/limlauf-kirkel;https://running.life/de/termine/limlauf-kirkel;registration_open;;;2026-06-18;;;
Altenhainer Weißbiermeile - Frankenberg/Sa.;Running;29.08.2026;Frankenberg/Sa.;Germany;Frankenberg/Sa., Germany;50.9110365;13.0331023;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://weissbierfreun.de/weissbiermeile-zwergenmeile/;running.life discovery, official target URL, source: https://running.life/de/termine/altenhainer-weissbiermeile;https://running.life/de/termine/altenhainer-weissbiermeile;unclear;;;2026-06-18;;;
Burgwald - Märchen - Marathon - Rauschenberg;Running;30.08.2026;Rauschenberg;Germany;Rauschenberg, Germany;50.9089878;8.8864674;5 km, 10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://bmm-rauschenberg.de/;running.life discovery, official target URL, source: https://running.life/de/termine/burgwald-marchen-marathon;https://running.life/de/termine/burgwald-marchen-marathon;registration_open;;;2026-06-18;;;
Sprint Triathlon in Ingelheim - Ingelheim am Rhein;Triathlon;30.08.2026;Ingelheim am Rhein;Germany;Ingelheim am Rhein, Germany;49.9752749;8.0547274;Sprint Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.derkleinekarl.de/;running.life discovery, official target URL, source: https://running.life/de/termine/sprint-triathlon-in-ingelheim;https://running.life/de/termine/sprint-triathlon-in-ingelheim;unclear;;;2026-06-18;;;
Kallinchen Triathlon - Zossen;Triathlon;30.08.2026;Zossen;Germany;Zossen, Germany;52.2159073;13.4488958;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://kallinchentriathlon.de/Wettkampf/Ausschreibung/;running.life discovery, official target URL, source: https://running.life/de/termine/kallinchen-triathlon;https://running.life/de/termine/kallinchen-triathlon;registration_open;;;2026-06-18;;;
Hagener Volkslauf - Hagen am Teutoburger Wald;Running;30.08.2026;Hagen am Teutoburger Wald;Germany;Hagen am Teutoburger Wald, Germany;52.1963194;7.9580027;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.laufen-os.de/wettkaempfe/hagener-volkslauf-run-under-the-sun-2026;running.life discovery, official target URL, source: https://running.life/de/termine/hagener-volkslauf;https://running.life/de/termine/hagener-volkslauf;registration_open;;;2026-06-18;;;
Koberstädter Waldmarathon - Egelsbach;Running;30.08.2026;Egelsbach;Germany;Egelsbach, Germany;49.9668352;8.6659289;5 km, 10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/388413/;running.life discovery, official target URL, source: https://running.life/de/termine/koberstadter-waldmarathon;https://running.life/de/termine/koberstadter-waldmarathon;registration_open;;;2026-06-18;;;
SOBVL - Berlin;Running;30.08.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/365993/;running.life discovery, official target URL, source: https://running.life/de/termine/sobvl/2026-08-30;https://running.life/de/termine/sobvl/2026-08-30;unclear;;;2026-06-18;;;
Otterndorf Triathlon;Triathlon;30.08.2026;Otterndorf;Germany;Otterndorf, Germany;53.8073939;8.8956836;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://otterndorf-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/otterndorf-triathlon;https://running.life/de/termine/otterndorf-triathlon;registration_open;;;2026-06-18;;;
Blankeneser Heldenlauf - Hamburg;Running;30.08.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.heldenlauf.de;running.life discovery, official target URL, source: https://running.life/de/termine/blankeneser-heldenlauf;https://running.life/de/termine/blankeneser-heldenlauf;registration_open;;;2026-06-18;;;
Do It Fast Dortmund;Running;30.08.2026;Dortmund;Germany;Dortmund, Germany;51.5142273;7.4652789;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/367121/;running.life discovery, official target URL, source: https://running.life/de/termine/do-it-fast-dortmund;https://running.life/de/termine/do-it-fast-dortmund;unclear;;;2026-06-18;;;
Covestro Triathlon - Krefeld;Triathlon;30.08.2026;Krefeld;Germany;Krefeld, Germany;51.3331205;6.5623343;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.krefeld05.de/de/eventlocation/events/covestro-triathlon/;running.life discovery, official target URL, source: https://running.life/de/termine/covestro-triathlon;https://running.life/de/termine/covestro-triathlon;unclear;;;2026-06-18;;;
Moret Triathlon - Babenhausen;Triathlon;30.08.2026;Babenhausen;Germany;Babenhausen, Germany;49.9562183;8.9460279;Middle Distance Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.maxx-timing.de/anmeldung;running.life discovery, official target URL, source: https://running.life/de/termine/moret-triathlon;https://running.life/de/termine/moret-triathlon;registration_open;;;2026-06-18;;;
Sechtemer Burgenlauf - Bornheim;Running;30.08.2026;Bornheim;Germany;Bornheim, Germany;50.7627913;6.9890508;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;http://graue-burggeister.de/Sechtemer-Burgenlauf;running.life discovery, official target URL, source: https://running.life/de/termine/sechtemer-burgenlauf;https://running.life/de/termine/sechtemer-burgenlauf;registration_open;;;2026-06-18;;;
Elbe-Triathlon Hamburg;Triathlon;30.08.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.elbetriathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/elbe-triathlon;https://running.life/de/termine/elbe-triathlon;registration_open;;;2026-06-18;;;
Eilenriederennen Hannover;Running;30.08.2026;Hannover;Germany;Hannover, Germany;52.3744779;9.7385532;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.eilenriederennen.de/;running.life discovery, official target URL, source: https://running.life/de/termine/eilenriederennen-hannover;https://running.life/de/termine/eilenriederennen-hannover;registration_open;;;2026-06-18;;;
Hofmühl-Volksfest-Halbmarathon - Eichstätt;Running;30.08.2026;Eichstätt;Germany;Eichstätt, Germany;48.8863328;11.1989396;10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://halbmarathon.sv-marienstein.de/;running.life discovery, official target URL, source: https://running.life/de/termine/hofmuhl-volksfest-halbmarathon;https://running.life/de/termine/hofmuhl-volksfest-halbmarathon;registration_open;;;2026-06-18;;;
Brombachseetriathlon - Pleinfeld;Triathlon;30.08.2026;Pleinfeld;Germany;Pleinfeld, Germany;49.1053751;10.98564;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://brombachseetriathlon.com/;running.life discovery, official target URL, source: https://running.life/de/termine/brombachseetriathlon;https://running.life/de/termine/brombachseetriathlon;registration_open;;;2026-06-18;;;
Lahnparklauf - Wetzlar;Running;30.08.2026;Wetzlar;Germany;Wetzlar, Germany;50.570561;8.531245;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://team-naunheim.com/lahnparklauf/;running.life discovery, official target URL, source: https://running.life/de/termine/lahnparklauf;https://running.life/de/termine/lahnparklauf;registration_open;;;2026-06-18;;;
Windmühlenberglauf - Wolfsburg;Running;30.08.2026;Wolfsburg;Germany;Wolfsburg, Germany;52.4205588;10.7861682;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.vfb-fallersleben.de/abteilungen/leichtathletik/veranstaltungen/windmuehlenberglauf/;running.life discovery, official target URL, source: https://running.life/de/termine/windmuhlenberglauf;https://running.life/de/termine/windmuhlenberglauf;registration_open;;;2026-06-18;;;
Mannheimer Straßenlauf TV Rheinau 1893;Running;30.08.2026;Mannheim;Germany;Mannheim, Germany;49.4892913;8.4673098;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://runtix.com/sts/10021/3140;running.life discovery, official target URL, source: https://running.life/de/termine/mannheimer-strassenlauf-tv-rheinau-1893;https://running.life/de/termine/mannheimer-strassenlauf-tv-rheinau-1893;registration_open;;;2026-06-18;;;
GochNESS-TRIathlon;Triathlon;30.08.2026;Goch;Germany;Goch, Germany;51.6755765;6.1593045;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.nesstri.de/;running.life discovery, official target URL, source: https://running.life/de/termine/gochness-triathlon;https://running.life/de/termine/gochness-triathlon;registration_open;;;2026-06-18;;;
Freiburger Laufveranstaltung - Freiburg (Elbe);Running;30.08.2026;Freiburg (Elbe);Germany;Freiburg (Elbe), Germany;53.825248;9.28872;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.mtv-freiburg.de/newpage;running.life discovery, official target URL, source: https://running.life/de/termine/lauf-mtv-freiburg;https://running.life/de/termine/lauf-mtv-freiburg;registration_open;;;2026-06-18;;;
Ehriker Stadtmauerlauf - Ehrang-Quint;Running;30.08.2026;Ehrang-Quint;Germany;Ehrang-Quint, Germany;49.8185111;6.6848689;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.chiplauf.de/de/events/4-regio-cup-6-ehriker-stadtmauerlauf-2026;running.life discovery, official target URL, source: https://running.life/de/termine/ehriker-stadtmauerlauf;https://running.life/de/termine/ehriker-stadtmauerlauf;registration_open;;;2026-06-18;;;
Felsburglauf - Felsberg;Running;30.08.2026;Felsberg;Germany;Felsberg, Germany;51.1502197;9.451222;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/389890/;running.life discovery, official target URL, source: https://running.life/de/termine/felsburglauf;https://running.life/de/termine/felsburglauf;registration_open;;;2026-06-18;;;
