event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Internationaler Eggelauf - Marsberg;Running;27.06.2026;Marsberg;Germany;Marsberg, Germany;;;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.bc23meerhof.de/leichtathletik/eggelauf/index.html;running.life discovery, official target URL, source: https://running.life/de/termine/internationaler-eggelauf;https://running.life/de/termine/internationaler-eggelauf;registration_open;;;2026-06-17;;;
Mitternachtslauf Biengen - Bad Krozingen;Running;27.06.2026;Bad Krozingen;Germany;Bad Krozingen, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/394910/;running.life discovery, official target URL, source: https://running.life/de/termine/mitternachtslauf-biengen;https://running.life/de/termine/mitternachtslauf-biengen;registration_open;;;2026-06-17;;;
Running Paule Marathon - Bad Münder am Deister;Running;27.06.2026;Bad Münder am Deister;Germany;Bad Münder am Deister, Germany;;;Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://running-paule.de/rp-marathon/;running.life discovery, official target URL, source: https://running.life/de/termine/running-paule-marathon;https://running.life/de/termine/running-paule-marathon;registration_open;;;2026-06-17;;;
Niederrhein Triathlon N3T - Kalkar;Triathlon;28.06.2026;Kalkar;Germany;Kalkar, Germany;;;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.niederrhein-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/herbrand-niederrhein-triathlon-n3t;https://running.life/de/termine/herbrand-niederrhein-triathlon-n3t;registration_open;;;2026-06-17;;;
Heinerman Triathlon - Darmstadt;Triathlon;28.06.2026;Darmstadt;Germany;Darmstadt, Germany;;;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;http://www.heinerman.de/;running.life discovery, official target URL, source: https://running.life/de/termine/heinerman-triathlon;https://running.life/de/termine/heinerman-triathlon;registration_open;;;2026-06-17;;;
Vabali Sunrise Run Düsseldorf;Running;28.06.2026;Düsseldorf;Germany;Düsseldorf, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.vabali.de/duesseldorf/sunriserun/;running.life discovery, official target URL, source: https://running.life/de/termine/vabali-sun-rise-run-dusseldorf;https://running.life/de/termine/vabali-sun-rise-run-dusseldorf;registration_open;;;2026-06-17;;;
Viadukt Ultramarathon - Altenbeken;Ultramarathon;28.06.2026;Altenbeken;Germany;Altenbeken, Germany;;;Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/365736/;running.life discovery, official target URL, source: https://running.life/de/termine/viadukt-ultramarathon;https://running.life/de/termine/viadukt-ultramarathon;registration_open;;;2026-06-17;;;
Erbacher Triathlon;Triathlon;28.06.2026;Erbach;Germany;Erbach, Germany;;;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.erbacher-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/erbacher-triathlon;https://running.life/de/termine/erbacher-triathlon;unclear;;;2026-06-17;;;
Ironman Frankfurt - Frankfurt am Main;Triathlon;28.06.2026;Frankfurt am Main;Germany;Frankfurt am Main, Germany;;;Full Distance Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.ironman.com/races/im-frankfurt;running.life discovery, official target URL, source: https://running.life/de/termine/ironman-frankfurt;https://running.life/de/termine/ironman-frankfurt;unclear;;;2026-06-17;;;
Kulturstadttriathlon Weimar;Triathlon;28.06.2026;Weimar;Germany;Weimar, Germany;;;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://kulturstadttriathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/kulturstadttriathlon-weimar;https://running.life/de/termine/kulturstadttriathlon-weimar;registration_open;;;2026-06-17;;;
Trierer Stadtlauf;Running;28.06.2026;Trier;Germany;Trier, Germany;;;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://silvesterlauf.de/event/stadtlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/trierer-stadtlauf;https://running.life/de/termine/trierer-stadtlauf;registration_open;;;2026-06-17;;;
Weiner Family Run - Ochtrup;Running;28.06.2026;Ochtrup;Germany;Ochtrup, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/380348/;running.life discovery, official target URL, source: https://running.life/de/termine/weiner-family-run;https://running.life/de/termine/weiner-family-run;registration_open;;;2026-06-17;;;
Hardtwaldlauf Karlsruhe;Running;28.06.2026;Karlsruhe;Germany;Karlsruhe, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.lsg-ka.de/ausschreibung.html;running.life discovery, official target URL, source: https://running.life/de/termine/hardtwaldlauf-karlsruhe;https://running.life/de/termine/hardtwaldlauf-karlsruhe;registration_open;;;2026-06-17;;;
Fümmelsee-Triathlon - Wolfenbüttel;Triathlon;28.06.2026;Wolfenbüttel;Germany;Wolfenbüttel, Germany;;;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://fuemmelsee-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/fummelsee-triathlon;https://running.life/de/termine/fummelsee-triathlon;registration_open;;;2026-06-17;;;
Triathlon Braunschweig;Triathlon;28.06.2026;Braunschweig;Germany;Braunschweig, Germany;;;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://portal.run-timing.de/975/registration;running.life discovery, official target URL, source: https://running.life/de/termine/triathlon-braunschweig;https://running.life/de/termine/triathlon-braunschweig;registration_open;;;2026-06-17;;;
Schwalbacher Volkslauf - Schwalbach am Taunus;Running;28.06.2026;Schwalbach am Taunus;Germany;Schwalbach am Taunus, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/386116/;running.life discovery, official target URL, source: https://running.life/de/termine/schwalbacher-volkslauf;https://running.life/de/termine/schwalbacher-volkslauf;registration_open;;;2026-06-17;;;
"Halderner Volkslauf ""Rund Um's Reeser Meer""";Running;28.06.2026;Rees;Germany;Rees, Germany;;;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://1516654394.jimdoweb.com/halderner-volkslauf/;running.life discovery, official target URL, source: https://running.life/de/termine/halderner-volkslauf-rund-ums-reeser-meer;https://running.life/de/termine/halderner-volkslauf-rund-ums-reeser-meer;registration_open;;;2026-06-17;;;
BikeNavy Run - Wurster Nordseeküste;Ultramarathon;28.06.2026;Wurster Nordseeküste;Germany;Wurster Nordseeküste, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://bike-navy.de/bikenavy-run/;running.life discovery, official target URL, source: https://running.life/de/termine/bikenavy-run;https://running.life/de/termine/bikenavy-run;unclear;;;2026-06-17;;;
Eschelbronner Schreinerdorflauf;Running;28.06.2026;Eschelbronn;Germany;Eschelbronn, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.turnverein-eschelbronn.de/schreinerdorflauf/;running.life discovery, official target URL, source: https://running.life/de/termine/eschelbronner-schreinerdorflauf;https://running.life/de/termine/eschelbronner-schreinerdorflauf;registration_open;;;2026-06-17;;;
Trailrun Stammbach;Ultramarathon;28.06.2026;Stammbach;Germany;Stammbach, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://time2win.at/event/1038;running.life discovery, official target URL, source: https://running.life/de/termine/trailrun-stammbach;https://running.life/de/termine/trailrun-stammbach;registration_open;;;2026-06-17;;;
Sonnwendlauf Großostheim;Running;28.06.2026;Großostheim;Germany;Großostheim, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://sonnwendlauf-grossostheim.de/;running.life discovery, official target URL, source: https://running.life/de/termine/sonnwendlauf-grossostheim;https://running.life/de/termine/sonnwendlauf-grossostheim;unclear;;;2026-06-17;;;
Dreikirchener Triathlon;Triathlon;28.06.2026;Dreikirchen;Germany;Dreikirchen, Germany;;;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sc-dreikirchen.de/triathlon/systemceram-triathlon-duathlon/;running.life discovery, official target URL, source: https://running.life/de/termine/dreikirchener-triathlon;https://running.life/de/termine/dreikirchener-triathlon;registration_open;;;2026-06-17;;;
Hohner See Lauf;Running;01.07.2026;Hohn;Germany;Hohn, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.hohner-see-lauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/hohner-see-lauf;https://running.life/de/termine/hohner-see-lauf;registration_open;;;2026-06-17;;;
Stadtlauf Saarburg;Running;03.07.2026;Saarburg;Germany;Saarburg, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://stadtlauf-saarburg.de/;running.life discovery, official target URL, source: https://running.life/de/termine/stadtlauf-saarburg;https://running.life/de/termine/stadtlauf-saarburg;registration_open;;;2026-06-17;;;
Büsumer Volkslauf;Running;03.07.2026;Büsum;Germany;Büsum, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.stgk.de/Veranstaltung_Detail.asp?Code=77;running.life discovery, official target URL, source: https://running.life/de/termine/busumer-volkslauf;https://running.life/de/termine/busumer-volkslauf;unclear;;;2026-06-17;;;
Bremer Brückenlauf - Bremen;Running;04.07.2026;Bremen;Germany;Bremen, Germany;;;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://bremer-brueckenlauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/bremer-bruckenlauf;https://running.life/de/termine/bremer-bruckenlauf;registration_open;;;2026-06-17;;;
Heuchelberg Trail - Leingarten;Ultramarathon;04.07.2026;Leingarten;Germany;Leingarten, Germany;;;50 km;Endurance event discovered via running.life and linked to an official website or official registration page.;http://www.heuchelbergtrail.de;running.life discovery, official target URL, source: https://running.life/de/termine/heuchelberg-trail;https://running.life/de/termine/heuchelberg-trail;registration_open;;;2026-06-17;;;
Werbellinsee Triathlon;Triathlon;04.07.2026;Werbellinsee;Germany;Werbellinsee, Germany;;;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://werbellinseetriathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/werbellinsee-triathlon;https://running.life/de/termine/werbellinsee-triathlon;registration_open;;;2026-06-17;;;
Fichtelgebirgsmarathon - Bad Alexandersbad;Running;04.07.2026;Bad Alexandersbad;Germany;Bad Alexandersbad, Germany;;;10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sportprogramme.org/cakespg/events/menue/5011;running.life discovery, official target URL, source: https://running.life/de/termine/fichtelgebirgsmarathon;https://running.life/de/termine/fichtelgebirgsmarathon;registration_open;;;2026-06-17;;;
Benkhauser Schlosslauf - Espelkamp;Running;04.07.2026;Espelkamp;Germany;Espelkamp, Germany;;;10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://portal.run-timing.de/927/registration;running.life discovery, official target URL, source: https://running.life/de/termine/benkhauser-schlosslauf;https://running.life/de/termine/benkhauser-schlosslauf;registration_open;;;2026-06-17;;;
Altmühltriathlon Leutershausen;Triathlon;04.07.2026;Leutershausen;Germany;Leutershausen, Germany;;;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;http://www.turnverein-leutershausen.de/index.php/strecke?view=category&id=15;running.life discovery, official target URL, source: https://running.life/de/termine/altmuhltriathlon-leutershausen;https://running.life/de/termine/altmuhltriathlon-leutershausen;registration_open;;;2026-06-17;;;
Schopfheimer Triathlon Tag;Triathlon;04.07.2026;Schopfheim;Germany;Schopfheim, Germany;;;Sprint Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://tsch-langenau.de/veranstaltungen/triathlon-tag-schopfheim;running.life discovery, official target URL, source: https://running.life/de/termine/schopfheimer-triathlon-tag;https://running.life/de/termine/schopfheimer-triathlon-tag;registration_open;;;2026-06-17;;;
Jahn-Gedenklauf - Lanz;Running;04.07.2026;Lanz;Germany;Lanz, Germany;;;6 km, 12 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/382861/;running.life discovery, official target URL, source: https://running.life/de/termine/jahn-gedenklauf;https://running.life/de/termine/jahn-gedenklauf;unclear;;;2026-06-17;;;
