event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
SOBVL - Berlin;Running;13.09.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/365994/;running.life discovery, official target URL, source: https://running.life/de/termine/sobvl/2026-09-13;https://running.life/de/termine/sobvl/2026-09-13;unclear;;;2026-06-18;;;
Zwickau Triathlon;Triathlon;13.09.2026;Zwickau;Germany;Zwickau, Germany;50.7185043;12.4939267;Middle Distance Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://zwickau-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/zwickau-triathlon;https://running.life/de/termine/zwickau-triathlon;registration_open;;;2026-06-18;;;
swb-Marathon Bremen;Running;13.09.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://swb-marathon.com/;running.life discovery, official target URL, source: https://running.life/de/termine/swb-marathon-bremen;https://running.life/de/termine/swb-marathon-bremen;registration_open;;;2026-06-18;;;
Brückenlauf Halbmarathon des ASV Köln;Running;13.09.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.asv-koeln.de/events/bruckenlauf;running.life discovery, official target URL, source: https://running.life/de/termine/bruckenlauf-asv-koln;https://running.life/de/termine/bruckenlauf-asv-koln;registration_open;;;2026-06-18;;;
Weplauf Hückelhoven;Running;13.09.2026;Hückelhoven;Germany;Hückelhoven, Germany;51.0552368;6.2247322;5 km, 10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.wep-lauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/weplauf-huckelhoven;https://running.life/de/termine/weplauf-huckelhoven;registration_open;;;2026-06-18;;;
HochRhön-BergTrail - Hilders;Running;13.09.2026;Hilders;Germany;Hilders, Germany;50.5554204;9.9754786;Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://runtix.com/sts/10021/3071;running.life discovery, official target URL, source: https://running.life/de/termine/hochrhon-bergtrail;https://running.life/de/termine/hochrhon-bergtrail;registration_open;;;2026-06-18;;;
Nibelungenlauf Worms;Running;13.09.2026;Worms;Germany;Worms, Germany;49.6302618;8.3620898;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://runtix.com/sts/10021/3056;running.life discovery, official target URL, source: https://running.life/de/termine/nibelungenlauf-worms;https://running.life/de/termine/nibelungenlauf-worms;unclear;;;2026-06-18;;;
Wemdinger Stadtlauf;Running;13.09.2026;Wemding;Germany;Wemding, Germany;48.8786843;10.7096099;6.5 km, 7 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://lg-maerchenwald.de/ausschreibung;running.life discovery, official target URL, source: https://running.life/de/termine/wemdinger-stadtlauf;https://running.life/de/termine/wemdinger-stadtlauf;registration_open;;;2026-06-18;;;
Algemarin SV3sathlon - Mühltal;Triathlon;13.09.2026;Mühltal;Germany;Mühltal, Germany;49.8077;8.6941;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://sv3sathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/algemarin-sv3sathlon;https://running.life/de/termine/algemarin-sv3sathlon;registration_open;;;2026-06-18;;;
Laufend Glauben Laufwallfahrt - Werl;Running;13.09.2026;Werl;Germany;Werl, Germany;51.5533457;7.9155558;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://djk-werl.de/kalender/erste-laufwallfahrt-in-nrw/;running.life discovery, official target URL, source: https://running.life/de/termine/laufend-glauben-laufwallfahrt;https://running.life/de/termine/laufend-glauben-laufwallfahrt;unclear;;;2026-06-18;;;
